room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
0.0,0.0,0.0906200317965024,0.006134969325153375,0.936986301369863,0.004004004004004004
0.5,0.10344827586206896,0.01907790143084261,0.0,0.0136986301369863,0.014014014014014014
0.0,0.0,0.003179650238473768,0.003067484662576687,0.0,0.007007007007007007
0.5,0.06896551724137931,0.0,0.0,0.0,0.015415415415415417
0.5,0.06896551724137931,0.0,0.015337423312883437,0.6356164383561644,0.013013013013013013
0.5,0.034482758620689655,0.05405405405405406,0.003067484662576687,0.9232876712328767,0.04404404404404405
0.5,0.0,0.001589825119236884,0.0,0.0,0.015515515515515518
0.5,0.13793103448275862,0.006359300476947536,0.0,0.14246575342465753,0.03393393393393394
0.5,0.06896551724137931,0.011128775834658189,0.03374233128834356,0.0,0.03293293293293294
0.0,0.1724137931034483,0.046104928457869634,0.003067484662576687,0.08767123287671233,0.0023023023023023025
0.5,0.034482758620689655,0.014308426073131956,0.0,0.0,0.007907907907907909
0.0,0.6551724137931035,0.004769475357710652,0.0,0.005479452054794521,0.004004004004004004
0.0,0.06896551724137931,0.007949125596184421,0.024539877300613498,0.0,0.005005005005005005
0.0,0.10344827586206896,0.0,0.0,0.0,0.009009009009009009
0.0,0.0,0.0,0.0,0.0,0.009009009009009009
0.5,0.2068965517241379,0.0397456279809221,0.0,0.2602739726027397,0.00890890890890891
0.0,0.06896551724137931,0.10015898251192369,0.009202453987730062,0.7972602739726028,0.004004004004004004
0.5,0.0,0.0,0.0,0.0,0.029029029029029027
0.5,0.034482758620689655,0.014308426073131956,0.0,0.005479452054794521,0.01801801801801802
0.0,0.13793103448275862,0.0,0.0,0.0,0.007007007007007007
0.0,0.0,0.0,0.05828220858895705,0.5178082191780822,0.01891891891891892
0.5,0.034482758620689655,0.006359300476947536,0.0,0.11506849315068493,0.011011011011011011
0.0,0.034482758620689655,0.009538950715421305,0.003067484662576687,0.0,0.006006006006006006
0.5,0.06896551724137931,0.006359300476947536,0.0,1.0,0.024024024024024024
0.0,0.0,0.006359300476947536,0.006134969325153375,0.0,0.007207207207207208
0.0,0.0,0.033386327503974564,0.006134969325153375,0.5150684931506849,0.004004004004004004
0.5,0.034482758620689655,0.001589825119236884,0.0,0.021917808219178082,0.008708708708708709
0.0,0.034482758620689655,0.0,0.0,0.852054794520548,0.047947947947947954
0.5,0.034482758620689655,0.22416534181240064,0.0,0.5917808219178082,0.009009009009009009
0.5,1.0,0.13195548489666137,0.0,0.8,0.016916916916916915
0.5,0.10344827586206896,0.02702702702702703,0.0,0.25753424657534246,0.01001001001001001
0.0,0.034482758620689655,0.20031796502384738,0.006134969325153375,0.473972602739726,0.007007007007007007
0.0,0.2068965517241379,0.001589825119236884,0.0,0.0,0.005305305305305306
0.0,0.0,0.01907790143084261,0.08895705521472393,0.4794520547945206,0.016916916916916915
0.0,0.0,0.24006359300476948,0.009202453987730062,0.0,0.015915915915915915
0.0,0.0,0.03815580286168522,0.0,0.4575342465753425,0.0035035035035035035
0.5,0.034482758620689655,0.033386327503974564,0.0,0.021917808219178082,0.016016016016016016
0.0,0.0,0.028616852146263912,0.003067484662576687,0.6520547945205479,0.008008008008008008
0.5,1.0,0.0,0.2638036809815951,0.9315068493150686,0.024624624624624628
0.5,0.06896551724137931,0.022257551669316377,0.0,0.32602739726027397,0.01901901901901902
0.0,0.034482758620689655,0.4689984101748808,0.003067484662576687,0.5753424657534246,0.005005005005005005
0.0,0.2068965517241379,0.003179650238473768,0.0,0.9972602739726028,0.0025025025025025025
0.5,0.0,0.012718600953895072,0.015337423312883437,0.0,0.004004004004004004
0.0,0.10344827586206896,0.003179650238473768,0.003067484662576687,0.0,0.004004004004004004
0.0,0.0,0.0,0.0,0.0,0.0025025025025025025
0.5,1.0,0.0,0.0,0.8767123287671232,0.01651651651651652
0.0,0.034482758620689655,0.001589825119236884,0.0,0.0,0.0045045045045045045
0.0,0.13793103448275862,0.004769475357710652,0.0,0.0,0.008008008008008008
0.0,0.034482758620689655,0.02702702702702703,0.003067484662576687,0.2410958904109589,0.016016016016016016
0.0,0.44827586206896547,0.0,0.003067484662576687,0.1726027397260274,0.006106106106106107
0.0,0.06896551724137931,0.27344992050874406,0.006134969325153375,0.46301369863013697,0.007007007007007007
0.0,0.0,0.017488076311605726,0.018404907975460124,0.4821917808219178,0.004304304304304305
0.5,0.0,0.025437201907790145,0.0,0.8986301369863013,0.040840840840840845
0.0,0.2068965517241379,0.01907790143084261,0.003067484662576687,0.1589041095890411,0.0029029029029029032
0.0,0.6551724137931035,0.009538950715421305,0.003067484662576687,0.28493150684931506,0.003303303303303303
0.5,0.034482758620689655,0.028616852146263912,0.0,0.0,0.028928928928928933
0.0,0.0,0.01907790143084261,0.009202453987730062,0.8794520547945206,0.004604604604604605
0.5,1.0,0.001589825119236884,0.0,0.12876712328767123,0.011011011011011011
0.0,0.10344827586206896,0.11446740858505565,0.0,0.1726027397260274,0.008008008008008008
0.5,0.06896551724137931,0.11446740858505565,0.003067484662576687,0.7753424657534247,0.014014014014014014
0.0,0.0,0.003179650238473768,0.0,0.6465753424657534,0.003703703703703704
0.5,0.10344827586206896,0.055643879173290944,0.0,0.18904109589041096,0.01651651651651652
0.5,0.06896551724137931,0.004769475357710652,0.0,0.14246575342465753,0.02002002002002002
0.5,0.06896551724137931,0.003179650238473768,0.0,0.0,0.011511511511511512
0.0,0.10344827586206896,0.044515103338632754,0.003067484662576687,0.9972602739726028,0.004904904904904905
0.5,0.034482758620689655,0.0397456279809221,0.0,0.0821917808219178,0.01781781781781782
0.0,0.0,0.022257551669316377,0.006134969325153375,0.9835616438356164,0.0045045045045045045
0.5,0.034482758620689655,0.07790143084260732,0.006134969325153375,0.6383561643835617,0.017017017017017015
0.0,1.0,0.06518282988871224,0.02147239263803681,0.6712328767123288,0.005005005005005005
0.5,0.034482758620689655,0.015898251192368842,0.0,0.0,0.017117117117117116
0.0,1.0,0.017488076311605726,0.009202453987730062,0.989041095890411,0.005005005005005005
0.5,0.034482758620689655,0.009538950715421305,0.0,0.0,0.024024024024024024
0.0,0.0,0.0,0.018404907975460124,0.9287671232876712,0.003303303303303303
0.5,0.0,0.003179650238473768,0.0,0.0,0.007307307307307307
0.0,0.0,0.06677265500794913,0.006134969325153375,0.27945205479452057,0.004004004004004004
0.5,0.034482758620689655,0.08585055643879173,0.003067484662576687,0.5287671232876713,0.007007007007007007
0.0,0.06896551724137931,0.0,0.015337423312883437,1.0,0.010510510510510511
0.5,0.06896551724137931,0.151033386327504,0.0,0.1726027397260274,0.00890890890890891
0.5,0.2068965517241379,0.004769475357710652,0.0,0.5150684931506849,0.03393393393393394
0.5,0.034482758620689655,0.001589825119236884,0.015337423312883437,0.9808219178082191,0.018518518518518517
0.5,0.06896551724137931,0.05882352941176471,0.0,0.07671232876712329,0.007007007007007007
0.5,0.06896551724137931,0.07313195548489666,0.0,0.5342465753424658,0.007007007007007007
0.5,0.06896551724137931,0.055643879173290944,0.0,0.6109589041095891,0.04894894894894895
0.5,0.034482758620689655,0.12241653418124007,0.0,0.0273972602739726,0.016016016016016016
0.5,0.10344827586206896,0.041335453100158986,0.0,0.043835616438356165,0.010510510510510511
0.0,0.0,0.5055643879173292,0.0,0.13972602739726028,0.0065065065065065065
0.5,0.034482758620689655,0.21462639109697934,0.0,0.18082191780821918,0.011011011011011011
0.0,0.0,0.0,0.0,0.0,0.004004004004004004
0.5,0.034482758620689655,0.37042925278219396,0.006134969325153375,0.936986301369863,0.01651651651651652
0.0,1.0,0.03497615262321145,0.0,0.0,0.005005005005005005
0.5,0.034482758620689655,0.003179650238473768,0.0,0.0,0.014314314314314316
0.0,0.0,0.001589825119236884,0.024539877300613498,0.8684931506849315,0.009009009009009009
0.5,0.1724137931034483,0.0397456279809221,0.009202453987730062,0.947945205479452,0.011011011011011011
0.0,0.06896551724137931,0.0,0.0,0.4904109589041096,0.005005005005005005
0.5,0.034482758620689655,0.014308426073131956,1.0,0.8712328767123287,0.018618618618618618
0.5,0.0,0.007949125596184421,0.003067484662576687,0.6465753424657534,0.031031031031031032
0.0,0.0,0.1875993640699523,0.003067484662576687,0.5917808219178082,0.006706706706706707
0.0,0.3103448275862069,0.001589825119236884,0.0,0.0,0.0029029029029029032
0.0,0.0,0.06200317965023848,0.012269938650306749,0.23013698630136986,0.0038038038038038045
0.0,0.0,0.11605723370429254,0.006134969325153375,0.7780821917808219,0.009909909909909911
0.0,0.10344827586206896,0.007949125596184421,0.0,0.0,0.002002002002002002
0.0,0.2068965517241379,0.0,0.0,0.0,0.004004004004004004
0.5,0.13793103448275862,0.004769475357710652,0.0,0.0,0.02852852852852853
0.0,0.0,0.014308426073131956,0.003067484662576687,0.9095890410958904,0.003703703703703704
0.5,0.10344827586206896,0.004769475357710652,0.0,0.0,0.011011011011011011
0.0,0.034482758620689655,0.015898251192368842,0.003067484662576687,0.1178082191780822,0.003003003003003003
0.5,0.034482758620689655,0.09379968203497616,0.003067484662576687,0.34794520547945207,0.0055055055055055055
0.5,0.06896551724137931,0.030206677265500796,0.0,0.0,0.021521521521521522
0.0,0.034482758620689655,0.014308426073131956,0.009202453987730062,0.010958904109589041,0.0038038038038038045
0.0,0.0,0.08426073131955486,0.0,0.0,0.010510510510510511
0.5,0.0,0.06677265500794913,0.0,0.3643835616438356,0.015515515515515518
0.5,1.0,0.0,0.003067484662576687,1.0,0.01901901901901902
0.0,0.034482758620689655,0.11287758346581876,0.0,0.3698630136986301,0.0045045045045045045
0.5,1.0,0.0,0.19631901840490798,1.0,0.020520520520520523
0.5,1.0,0.0,0.012269938650306749,0.6821917808219178,0.017317317317317317
0.5,0.034482758620689655,0.12559618441971385,0.0,0.008219178082191782,0.0045045045045045045
0.0,0.2068965517241379,0.0,0.0,0.9917808219178083,0.0039039039039039042
0.0,0.10344827586206896,0.3895071542130366,0.0,0.6767123287671233,0.00880880880880881
0.0,0.0,0.03656597774244833,0.0,0.6575342465753424,0.009009009009009009
0.0,0.0,0.04292527821939587,0.0,0.0,0.007007007007007007
0.0,0.06896551724137931,0.004769475357710652,0.0,0.0,0.008008008008008008
0.5,0.06896551724137931,0.05882352941176471,0.0,0.005479452054794521,0.01901901901901902
0.5,0.13793103448275862,0.0,0.0,0.07945205479452055,0.012912912912912914
0.5,0.0,0.0,0.0,0.9863013698630138,0.011511511511511512
0.5,0.0,0.2305246422893482,0.0,0.024657534246575342,0.009009009009009009
0.5,0.06896551724137931,0.0,0.003067484662576687,0.5643835616438356,0.01901901901901902
0.5,0.034482758620689655,0.017488076311605726,0.003067484662576687,0.736986301369863,0.015515515515515518
0.0,0.034482758620689655,0.09538950715421304,0.0,0.3424657534246575,0.014014014014014014
0.0,0.06896551724137931,0.003179650238473768,0.02147239263803681,1.0,0.0065065065065065065
0.5,0.034482758620689655,0.001589825119236884,0.0,0.0,0.01901901901901902
0.0,0.034482758620689655,0.001589825119236884,0.0,0.0,0.003003003003003003
0.0,0.034482758620689655,0.031796502384737683,0.003067484662576687,0.0958904109589041,0.007607607607607607
0.0,0.034482758620689655,0.014308426073131956,0.0,0.0,0.007007007007007007
0.5,0.034482758620689655,0.1589825119236884,0.0,0.049315068493150684,0.016316316316316318
0.5,0.0,0.151033386327504,0.006134969325153375,0.6657534246575343,0.014014014014014014
0.5,0.13793103448275862,0.006359300476947536,0.0,0.0,0.007507507507507508
0.5,0.034482758620689655,0.08585055643879173,0.0,0.17534246575342466,0.008008008008008008
0.5,1.0,0.001589825119236884,0.006134969325153375,0.008219178082191782,0.01651651651651652
0.0,0.0,0.0,0.0,0.3178082191780822,0.0023023023023023025
0.0,0.034482758620689655,0.001589825119236884,0.0,0.4904109589041096,0.006006006006006006
0.0,0.06896551724137931,0.32591414944356123,0.006134969325153375,0.0,0.007907907907907909
0.0,0.0,0.20190779014308427,0.003067484662576687,0.6027397260273972,0.003303303303303303
0.0,0.06896551724137931,0.006359300476947536,0.003067484662576687,0.0,0.00880880880880881
0.5,0.034482758620689655,0.004769475357710652,0.0,0.0,0.014014014014014014
0.0,0.034482758620689655,0.003179650238473768,0.0,0.0,0.009009009009009009
0.0,0.034482758620689655,0.12400635930047696,0.003067484662576687,0.4986301369863014,0.0039039039039039042
0.0,0.034482758620689655,0.0,0.003067484662576687,0.0,0.007907907907907909
0.5,0.06896551724137931,0.003179650238473768,0.0,0.9863013698630138,0.010510510510510511
0.5,1.0,0.0,0.0,0.2876712328767123,0.027927927927927927
0.5,0.10344827586206896,0.015898251192368842,0.0,0.0,0.0048048048048048055
0.5,0.3103448275862069,0.007949125596184421,0.0,0.0,0.01901901901901902
0.5,0.0,0.030206677265500796,0.0,0.0136986301369863,0.011911911911911913
0.5,0.06896551724137931,0.23370429252782196,0.0,0.2410958904109589,0.01001001001001001
0.5,0.034482758620689655,0.003179650238473768,0.0,0.8,0.0935935935935936
0.0,0.034482758620689655,0.0,0.0,0.0,0.005905905905905906
0.5,0.06896551724137931,0.11446740858505565,0.009202453987730062,0.3835616438356164,0.009909909909909911
0.0,0.0,0.2305246422893482,0.0,0.7068493150684931,0.004604604604604605
0.5,0.0,0.1494435612082671,0.015337423312883437,0.9123287671232877,0.00890890890890891
0.5,0.06896551724137931,0.109697933227345,0.0,0.049315068493150684,0.010510510510510511
0.5,0.034482758620689655,0.01907790143084261,0.0,0.0,0.01801801801801802
0.0,0.034482758620689655,0.003179650238473768,0.0,0.684931506849315,0.0025025025025025025
0.0,0.034482758620689655,0.18282988871224168,0.0,0.2054794520547945,0.012012012012012012
0.5,0.034482758620689655,0.0906200317965024,0.003067484662576687,0.7315068493150685,0.009009009009009009
0.5,0.10344827586206896,0.004769475357710652,0.0,0.008219178082191782,0.01901901901901902
0.5,0.10344827586206896,0.004769475357710652,0.0,0.043835616438356165,0.02102102102102102
0.5,0.034482758620689655,0.009538950715421305,0.0,0.0,0.00890890890890891
0.0,0.0,0.519872813990461,0.0,0.7863013698630137,0.0055055055055055055
0.5,0.0,0.0,0.0,0.0,0.026526526526526525
0.5,0.034482758620689655,0.05882352941176471,0.0,0.008219178082191782,0.005905905905905906
0.5,0.034482758620689655,0.009538950715421305,0.0,0.0,0.03903903903903904
0.5,0.9655172413793104,0.001589825119236884,0.2914110429447853,0.6027397260273972,0.017517517517517518
0.0,0.9655172413793104,0.001589825119236884,0.012269938650306749,0.0,0.003003003003003003
0.5,1.0,0.2098569157392687,0.0,0.2273972602739726,0.014514514514514515
0.0,0.0,0.9491255961844198,0.006134969325153375,0.936986301369863,0.0039039039039039042
0.5,0.13793103448275862,0.0,0.0,0.0,0.009009009009009009
0.0,0.034482758620689655,0.02702702702702703,0.018404907975460124,0.0,0.005605605605605606
0.5,0.1724137931034483,0.001589825119236884,0.0,0.0958904109589041,0.008008008008008008
0.0,0.034482758620689655,0.0492845786963434,0.003067484662576687,0.09863013698630137,0.003003003003003003
0.0,0.10344827586206896,0.031796502384737683,0.003067484662576687,0.915068493150685,0.0071071071071071076
0.0,0.034482758620689655,0.05405405405405406,0.0,0.16164383561643836,0.009009009009009009
0.0,0.0,0.06677265500794913,0.003067484662576687,0.18356164383561643,0.0055055055055055055
0.5,0.0,0.012718600953895072,0.009202453987730062,0.410958904109589,0.007507507507507508
0.0,0.0,0.033386327503974564,0.003067484662576687,0.9945205479452055,0.004004004004004004
0.0,0.0,0.001589825119236884,0.003067484662576687,0.4136986301369863,0.003003003003003003
0.0,0.06896551724137931,0.028616852146263912,0.006134969325153375,0.0027397260273972603,0.0029029029029029032
0.5,0.034482758620689655,0.0,0.0,0.0,0.011011011011011011
0.0,0.034482758620689655,0.0,0.003067484662576687,0.0,0.0078078078078078084
0.5,1.0,0.012718600953895072,0.27607361963190186,0.852054794520548,0.01071071071071071
0.5,0.034482758620689655,0.01907790143084261,1.0,0.6410958904109589,0.04624624624624625
0.5,0.13793103448275862,0.1971383147853736,0.003067484662576687,0.7643835616438356,0.011411411411411412
0.5,0.034482758620689655,0.007949125596184421,0.003067484662576687,0.0,0.014014014014014014
0.5,0.13793103448275862,0.004769475357710652,0.0,0.4904109589041096,0.024024024024024024
0.5,0.034482758620689655,0.05882352941176471,0.0,0.6082191780821918,0.008308308308308308
0.5,0.13793103448275862,0.003179650238473768,0.0,0.0,0.009009009009009009
0.5,0.0,0.015898251192368842,0.0,0.08767123287671233,0.02492492492492493
0.5,0.06896551724137931,0.041335453100158986,0.003067484662576687,0.9315068493150686,0.014014014014014014
0.5,0.034482758620689655,0.02384737678855326,0.0,0.0,0.016916916916916915
0.5,0.06896551724137931,0.007949125596184421,0.0,0.0136986301369863,0.00850850850850851
0.0,0.034482758620689655,0.0,0.0,0.0,0.014014014014014014
0.5,0.10344827586206896,0.26391096979332274,0.0,0.5671232876712329,0.012112112112112113
0.5,0.034482758620689655,0.022257551669316377,0.0,0.32602739726027397,0.01651651651651652
0.0,0.06896551724137931,0.055643879173290944,0.0,0.30684931506849317,0.009009009009009009
0.0,0.034482758620689655,0.1573926868044515,0.006134969325153375,1.0,0.0065065065065065065
0.5,0.13793103448275862,0.01907790143084261,0.0,0.0,0.01901901901901902
0.0,0.034482758620689655,0.07790143084260732,0.003067484662576687,0.9178082191780822,0.01001001001001001
0.5,0.06896551724137931,0.009538950715421305,0.0,0.0,0.012912912912912914
0.0,0.034482758620689655,0.01907790143084261,0.0,0.0,0.009009009009009009
0.5,0.06896551724137931,0.003179650238473768,0.0,0.0,0.014014014014014014
0.0,0.0,0.0,0.0,0.0,0.006006006006006006
0.0,0.0,0.04769475357710652,0.003067484662576687,0.8958904109589041,0.0035035035035035035
0.5,0.0,0.2496025437201908,0.0,0.4246575342465753,0.02492492492492493
0.5,0.2068965517241379,0.0,0.0,0.06027397260273973,0.07407407407407407
0.0,0.034482758620689655,0.0,0.006134969325153375,0.7671232876712328,0.011011011011011011
0.0,0.3103448275862069,0.003179650238473768,0.0,0.23835616438356164,0.03403403403403404
0.0,0.2068965517241379,0.04292527821939587,0.0,0.0958904109589041,0.008008008008008008
0.5,0.0,0.012718600953895072,0.0,0.989041095890411,0.25825825825825827
0.0,0.0,0.13831478537360892,0.0,0.11506849315068493,0.005405405405405406
0.5,0.06896551724137931,0.16693163751987283,0.0,0.7506849315068493,0.01651651651651652
0.5,0.034482758620689655,0.0,0.0,0.18082191780821918,0.014014014014014014
0.5,0.034482758620689655,0.0,0.0,0.0,0.01651651651651652
0.0,0.2068965517241379,0.001589825119236884,0.0,0.06027397260273973,0.006906906906906908
0.5,0.0,0.04292527821939587,0.0,0.5068493150684932,0.0065065065065065065
0.0,0.06896551724137931,0.08744038155802862,0.009202453987730062,0.2191780821917808,0.004304304304304305
0.0,0.034482758620689655,0.0,0.0,0.0,0.0065065065065065065
0.5,0.10344827586206896,0.004769475357710652,0.0,0.0,0.024024024024024024
0.5,1.0,0.0,0.0,0.5068493150684932,0.012012012012012012
0.5,0.0,0.06200317965023848,0.0,0.010958904109589041,0.008408408408408409
0.5,0.2068965517241379,0.0,0.0,0.0,0.011511511511511512
0.0,0.034482758620689655,0.009538950715421305,0.0,0.0,0.003303303303303303
0.0,0.034482758620689655,0.0,0.0,0.09863013698630137,0.007007007007007007
0.0,0.0,0.0,0.0,0.0,0.013513513513513514
0.0,0.034482758620689655,0.020667726550079493,0.0,0.0,0.003003003003003003
0.0,0.034482758620689655,0.0906200317965024,0.009202453987730062,0.4,0.0031031031031031036
0.5,0.034482758620689655,0.030206677265500796,0.0,0.4465753424657534,0.03403403403403404
0.5,0.0,0.0,0.0,0.0,0.03653653653653654
0.5,0.06896551724137931,0.006359300476947536,0.0,0.684931506849315,0.01901901901901902
0.5,0.3103448275862069,0.0,0.0,0.4904109589041096,0.024024024024024024
0.0,0.2068965517241379,0.0,0.0,0.0,0.004004004004004004
0.0,0.10344827586206896,0.003179650238473768,0.0,0.07671232876712329,0.00850850850850851
0.5,0.034482758620689655,0.014308426073131956,0.0,0.0027397260273972603,0.014014014014014014
0.0,0.0,0.007949125596184421,0.0,0.10136986301369863,0.0035035035035035035
0.0,0.13793103448275862,0.0,0.0,0.0,0.005005005005005005
1.0,0.0,0.18600953895071543,0.009202453987730062,0.3232876712328767,0.001801801801801802
0.0,0.10344827586206896,0.012718600953895072,0.0,0.0,0.006006006006006006
0.0,0.2068965517241379,0.003179650238473768,0.0,0.0,0.003003003003003003
0.0,0.034482758620689655,0.014308426073131956,0.0,0.6219178082191781,0.0065065065065065065
0.5,0.4827586206896552,0.0,0.0,0.0,0.009009009009009009
0.5,0.06896551724137931,0.0,0.0,0.0,0.017017017017017015
0.5,0.0,0.012718600953895072,0.0,0.0,0.02102102102102102
0.0,0.0,0.009538950715421305,0.003067484662576687,0.0,0.01651651651651652
0.5,1.0,0.0,0.0,0.9068493150684932,0.016216216216216217
0.5,1.0,0.0,0.7085889570552147,0.5945205479452055,0.034834834834834835
0.0,0.06896551724137931,0.012718600953895072,0.0,0.0,0.004004004004004004
0.5,0.06896551724137931,0.009538950715421305,0.0,0.9123287671232877,0.031531531531531536
0.5,0.06896551724137931,0.006359300476947536,0.0,0.1780821917808219,0.031131131131131133
0.5,0.0,0.001589825119236884,0.0,0.0,0.04404404404404405
0.0,0.034482758620689655,0.03497615262321145,0.0,0.3589041095890411,0.0055055055055055055
0.5,0.034482758620689655,0.028616852146263912,0.0,0.0,0.013013013013013013
0.5,0.034482758620689655,0.06677265500794913,0.0,0.4602739726027397,0.007507507507507508
0.5,0.034482758620689655,0.031796502384737683,0.0,0.0,0.026526526526526525
0.0,0.0,0.009538950715421305,0.0,0.0,0.00850850850850851
0.0,0.034482758620689655,0.06200317965023848,0.003067484662576687,0.0,0.003303303303303303
0.5,0.0,0.017488076311605726,0.0,0.0,0.009009009009009009
0.5,0.06896551724137931,0.001589825119236884,0.0,0.0,0.024324324324324326
0.5,0.034482758620689655,0.07631160572337044,0.0,0.1315068493150685,0.011511511511511512
0.0,0.0,0.0,0.0,0.0,0.0035035035035035035
1.0,0.0,0.02384737678855326,0.10122699386503069,1.0,0.0026026026026026027
0.5,0.06896551724137931,0.006359300476947536,0.0,0.8931506849315068,0.00890890890890891
0.0,0.06896551724137931,0.02384737678855326,0.003067484662576687,0.0,0.004004004004004004
